dataset_step,sim_t_sec,replan_count,chunk_phase,raw_dx,raw_dy,raw_dz,raw_gripper,target_gripper,filtered_gripper,current_z,target_z,target_filtered_z,pos_err_mm,rot_err_deg
9,0.0,1,0.09999999999999999,-0.00019156172493239867,0.002329476596787572,0.000533989115501754,6.2704733371734624,0.9890498128430589,0.9890498128430589,-0.40441054105758667,-0.40441054105758667,-0.4041200578212738,1.3213819387132533,0.0
10,0.05,1,0.35000000000000003,-0.00017510891120764427,0.002151233563199639,0.0006942338819499127,6.271072602272033,0.9897386233011874,0.9897386233011874,-0.40441054105758667,-0.40441054105758667,-0.4038359522819519,2.220907739026366,1.0136068990519597e-15
11,0.1,1,0.6,-0.0001586560974828899,0.001972990529611707,0.0008544786483980715,6.271671867370605,0.990427433759316,0.990427433759316,-0.40441054105758667,-0.40441054105758667,-0.4035550355911255,2.9134315796577113,1.0136068990519597e-15
12,0.15000000000000002,1,0.85,-0.0001422032837581355,0.001794747496023774,0.0010147234148462302,6.272271132469177,0.9911162442174444,0.9911162442174444,-0.40441054105758667,-0.40441054105758667,-0.403275728225708,3.505219022382145,1.0136068990519597e-15
13,0.2,1,1.0999999999999999,-0.00015856227837502952,0.0016115611710119993,0.0011119252536445855,6.272060251235962,0.9908738519953578,0.9908738519953578,-0.40441054105758667,-0.40441054105758667,-0.402996689081192,4.014110348298079,1.0136068990519597e-15
14,0.25,1,1.35,-0.00022413898550439627,0.0014209599088644608,0.0011145627009682356,6.270634150505066,0.9892346557529487,0.9892346557529487,-0.40441054105758667,-0.40441054105758667,-0.4027169644832611,4.433135956991928,1.0136068990519597e-15
15,0.30000000000000004,1,1.6000000000000003,-0.000289715692633763,0.0012303586467169222,0.0011172001482918858,6.26920804977417,0.9875954595105394,0.9875954595105394,-0.40441054105758667,-0.40441054105758667,-0.4024369418621063,4.810669249088041,1.0136068990519597e-15
16,0.35000000000000003,1,1.85,-0.00035529239976312966,0.001039757384569384,0.0011198375956155359,6.267781949043274,0.9859562632681302,0.9859562632681302,-0.40223103761672974,-0.4021567404270172,-0.4021567404270172,5.170441808225483,1.0136068990519597e-15
17,0.4,1,2.1,-0.0004163910663919524,0.0008977121964562684,0.001129946648143232,6.2667828559875485,0.9848078804454578,0.9848078804454578,-0.40223103761672974,-0.40223103761672974,-0.4018722176551819,0.5393578803124347,0.0
18,0.45,1,2.35,-0.00047077267226995905,0.0008285011193947866,0.0011512631084769965,6.26642427444458,0.9843957177523902,0.9843957177523902,-0.40223103761672974,-0.40223103761672974,-0.4015791118144989,0.9085071300578886,1.0136068990519597e-15
19,0.5,1,2.6,-0.0005251542781479657,0.0007592900423333049,0.001172579568810761,6.266065692901611,0.9839835550593227,0.9839835550593227,-0.40223103761672974,-0.40223103761672974,-0.4012817144393921,1.2780189011673782,1.0136068990519597e-15
20,0.55,1,2.85,-0.0005795358840259724,0.0006900789652718231,0.0011938960291445256,6.265707111358642,0.9835713923662551,0.9835713923662551,-0.40223103761672974,-0.40223103761672974,-0.40098217129707336,1.6486387997836154,1.0136068990519597e-15
21,0.6000000000000001,1,3.1000000000000005,-0.0006017823528964072,0.0006069331488106397,0.0012028398574329912,6.265579462051392,0.9834246690245878,0.9834246690245878,-0.40223103761672974,-0.40223103761672974,-0.4006834924221039,2.0058598436055157,1.0136068990519597e-15
22,0.65,1,3.35,-0.0005758261162554845,0.0005028852232499048,0.0011932247376535087,6.265798211097717,0.9836761047100195,0.9836761047100195,-0.40223103761672974,-0.40223103761672974,-0.40038812160491943,2.3367023487623624,1.0136068990519597e-15
23,0.7000000000000001,1,3.6,-0.0005498698796145618,0.0003988372976891696,0.0011836096178740262,6.266016960144043,0.9839275403954514,0.9839275403954514,-0.40223103761672974,-0.40223103761672974,-0.4000944197177887,2.6566620058873447,1.0136068990519597e-15
24,0.75,1,3.85,-0.000523913642973639,0.00029478937212843446,0.0011739944980945437,6.266235709190369,0.9841789760808832,0.9841789760808832,-0.40223103761672974,-0.40223103761672974,-0.3998015224933624,2.9728038558154894,1.0136068990519597e-15
25,0.8,1,4.1,-0.000522853567963466,0.0001465330075006935,0.001140794425737113,6.266270637512207,0.9842191235772492,0.9842191235772492,-0.40223103761672974,-0.40223103761672974,-0.3995227813720703,3.2614868592114905,1.0136068990519597e-15
26,0.8500000000000001,1,4.3500000000000005,-0.0005591377353994177,-6.803601572755771e-05,0.0010722169245127586,6.2660298347473145,0.9839423387900164,0.9839423387900164,-0.40223103761672974,-0.40223103761672974,-0.3992716670036316,3.502787726009581,1.0136068990519597e-15
27,0.9,1,4.6,-0.000595421902835369,-0.00028260503895580734,0.001003639423288405,6.265789031982422,0.9836655540027834,0.9836655540027834,-0.40223103761672974,-0.40223103761672974,-0.39903438091278076,3.7295221957586504,1.0136068990519597e-15
28,0.9500000000000001,1,4.8500000000000005,-0.0006317060702713208,-0.0004971740621840585,0.0009350619220640508,6.265548229217529,0.9833887692155506,0.9833887692155506,-0.40223103761672974,-0.40223103761672974,-0.3988039791584015,3.956518373799695,1.0136068990519597e-15
29,1.0,1,5.1,-0.0005580224998993803,-0.0005887805717065932,0.0007891150526120332,6.265461778640748,0.9832894007364902,0.9832894007364902,-0.40223103761672974,-0.40223103761672974,-0.39862942695617676,4.127058473742032,1.0136068990519597e-15
30,1.05,1,5.35,-0.0003193873228156011,-0.0004959433106705548,0.0005271141308185183,6.26560685634613,0.9834561567196894,0.9834561567196894,-0.40223103761672974,-0.40223103761672974,-0.39856141805648804,4.175380547681887,1.0136068990519597e-15
31,1.1,1,5.6000000000000005,-8.075214573182116e-05,-0.000403106049634516,0.0002651132090250025,6.265751934051513,0.9836229127028886,0.9836229127028886,-0.40223103761672974,-0.40223103761672974,-0.3985466957092285,4.161596768681961,1.0136068990519597e-15
32,1.1500000000000001,1,5.8500000000000005,0.00015788303135195797,-0.00031026878859847763,3.112287231487584e-06,6.265897011756897,0.9837896686860877,0.9837896686860877,-0.40223103761672974,-0.40223103761672974,-0.3985585868358612,4.1170086974627695,1.0136068990519597e-15
33,1.2000000000000002,1,6.1000000000000005,0.0003809623798588295,-0.0002205876313382758,-0.0002180782976211052,6.266393852233887,0.9843607496941226,0.9843607496941226,-0.40223103761672974,-0.40223103761672974,-0.3986157774925232,4.014913695202353,1.0136068990519597e-15
34,1.25,1,6.35,0.0005807079855003391,-0.00013564062974182902,-0.0003780533770623149,6.267418336868285,0.9855383182394093,0.9855383182394093,-0.40223103761672974,-0.40223103761672974,-0.3987436294555664,3.822328540801639,1.0136068990519597e-15
35,1.3,1,6.6,0.0007804535911418495,-5.069362814538193e-05,-0.0005380284565035252,6.268442821502686,0.9867158867846959,0.9867158867846959,-0.40223103761672974,-0.40223103761672974,-0.39890679717063904,3.5894945466048194,1.0136068990519597e-15
36,1.35,1,6.8500000000000005,0.0009801991967833606,3.4253373451065454e-05,-0.000698003535944736,6.269467306137085,0.9878934553299826,0.9878934553299826,-0.40223103761672974,-0.40223103761672974,-0.3990876376628876,3.3432601199508363,1.0136068990519597e-15
37,1.4000000000000001,1,7.1000000000000005,0.0012097857659682638,8.837814748403619e-05,-0.000896862277295441,6.2702713966369625,0.9888176972838647,0.9888176972838647,-0.40223103761672974,-0.40223103761672974,-0.39932873845100403,3.038125408064056,1.0136068990519597e-15
38,1.4500000000000002,1,7.3500000000000005,0.0014841337804682559,9.626958017179278e-05,-0.0011540465115103876,6.270744895935058,0.9893619493506414,0.9893619493506414,-0.40223103761672974,-0.40223103761672974,-0.3996771275997162,2.643831700096872,1.0136068990519597e-15
39,1.5,1,7.6,0.001758481794968247,0.00010416101285954936,-0.0014112307457253333,6.271218395233154,0.989906201417418,0.989906201417418,-0.40223103761672974,-0.40223103761672974,-0.4000791609287262,2.2736787863569985,1.0136068990519597e-15
40,1.55,1,7.85,0.0020328298094682393,0.00011205244554730596,-0.00166841497994028,6.27169189453125,0.9904504534841947,0.9904504534841947,-0.40223103761672974,-0.40223103761672974,-0.40050801634788513,2.0278274067059443,1.0136068990519597e-15
41,1.6,2,0.10000000000000009,0.0016687207389622927,0.0001397373445797712,-0.0008073346805758775,6.273733520507812,0.9927971500089801,0.9927971500089801,-0.40223103761672974,-0.40223103761672974,-0.4018115997314453,1.4490397906234,1.0136068990519597e-15
42,1.6500000000000001,2,0.3500000000000003,0.0016732661752030253,0.000246444981894456,-0.000905714387772605,6.272175216674805,0.9910059961779365,0.9910059961779365,-0.40223103761672974,-0.40223103761672974,-0.40260857343673706,1.8614579988678908,1.0136068990519597e-15
43,1.7000000000000002,2,0.6000000000000005,0.001677811611443758,0.00035315261920914075,-0.0010040940949693324,6.270616912841797,0.989214842346893,0.989214842346893,-0.40223103761672974,-0.40223103761672974,-0.4031522572040558,2.4457078999990385,1.0136068990519597e-15
