dataset_step,sim_t_sec,replan_count,chunk_phase,raw_dx,raw_dy,raw_dz,raw_gripper,target_gripper,filtered_gripper,current_z,target_z,target_filtered_z,pos_err_mm,rot_err_deg
9,0.0,1,0.0,-0.00022235661162994802,0.0018535885028541088,-0.0001713894453132525,6.265966415405273,0.9838694429945669,0.9838694429945669,-0.40490126609802246,-0.40490126609802246,-0.40490126609802246,1.874693635366838,6.838717196817612
10,0.05,1,0.5,1.8322738469578326e-05,0.0016862718621268868,-0.00032797673338791355,6.266201972961426,0.9841401988062363,0.9841401988062363,-0.40509265661239624,-0.40509265661239624,-0.40509265661239624,0.8075999520359967,8.854088437466745
11,0.1,1,1.0,0.00025900208856910467,0.0015189552213996649,-0.0004845640214625746,6.266437530517578,0.9844109546179056,0.9844109546179056,-0.40528404712677,-0.40528404712677,-0.40528404712677,0.8076365253327732,6.42337892076838
12,0.15000000000000002,1,1.5000000000000002,1.1764350347219813e-06,0.0017908833688125014,-0.0006580752233276144,6.266070604324341,0.9839892003728052,0.9839892003728052,-0.4052298665046692,-0.4052298665046692,-0.4052298665046692,1.1194220959406027,5.47163193016946
13,0.2,1,2.0,-0.0002566492184996605,0.002062811516225338,-0.0008315864251926541,6.2657036781311035,0.9835674461277049,0.9835674461277049,-0.40517571568489075,-0.40517571568489075,-0.40517571568489075,1.1194766604895297,5.924990743436076
14,0.25,1,2.5,0.00022185055422596633,0.001465037144953385,-0.0008373362943530083,6.265260219573975,0.9830577236482464,0.9830577236482464,-0.40585434436798096,-0.40585434436798096,-0.40585434436798096,0.6988073725504148,2.1834760532699486
15,0.30000000000000004,1,3.0000000000000004,0.0007003503269515937,0.0008672627736814324,-0.0008430861635133628,6.264816761016846,0.9825480011687879,0.9825480011687879,-0.40653300285339355,-0.40653300285339355,-0.40653300285339355,0.6988330937730065,5.554079336913334
16,0.35000000000000003,1,3.5,0.0013832969998475164,0.0013589217269327492,-0.0012552928528748453,6.266337633132935,0.9842961300378555,0.9842961300378555,-0.4057989716529846,-0.4057989716529846,-0.4057989716529846,1.618161471419485,2.106085167947488
17,0.4,2,0.0,0.001189721398986876,5.146171315573156e-05,-0.0007936515612527728,6.263925075531006,0.981523075322995,0.981523075322995,-0.3993595540523529,-0.3993595540523529,-0.3993595540523529,17.925205161487636,2.601449021046697
18,0.45,2,0.4999999999999999,0.0012711476883850992,0.00018323534459341315,-0.0008610491349827498,6.26442289352417,0.9820952799128387,0.9820952799128387,-0.3996117115020752,-0.3996117115020752,-0.3996117115020752,7.140195077558938,10.473588733403755
19,0.5,2,0.9999999999999998,0.0013525739777833223,0.00031500897603109474,-0.0009284467087127268,6.264920711517334,0.9826674845026825,0.9826674845026825,-0.3998638987541199,-0.3998638987541199,-0.3998638987541199,0.835218944745028,3.6547678898257723
20,0.55,2,1.5000000000000002,0.0016102208173833787,0.0005731653945986183,-0.0013291825016494843,6.263310432434082,0.9808165890046917,0.9808165890046917,-0.39987388253211975,-0.39987388253211975,-0.39987388253211975,1.3390936508356996,0.9340324278967278
21,0.6000000000000001,2,2.0000000000000004,0.0018678676569834354,0.000831321813166142,-0.0017299182945862417,6.26170015335083,0.9789656935067009,0.9789656935067009,-0.39988386631011963,-0.39988386631011963,-0.39988386631011963,1.339064494568703,1.9818352016756506
22,0.65,2,2.5,0.002061355917248875,0.0014376277104020119,-0.0022850429522804916,6.259936332702637,0.9769383134513063,0.9769383134513063,-0.4014628231525421,-0.4014628231525421,-0.4014628231525421,2.081408123103102,6.505907649210582
23,0.7000000000000001,2,3.0000000000000004,0.0022548441775143142,0.002043933607637882,-0.0028401676099747415,6.258172512054443,0.9749109333959116,0.9749109333959116,-0.4030417799949646,-0.4030417799949646,-0.4030417799949646,2.0814294001056832,14.347478231127766
24,0.75,2,3.4999999999999996,0.0015357792726717896,0.001709659234620631,-0.0022120739449746915,6.256891965866089,0.9734390412253893,0.9734390412253893,-0.4022522568702698,-0.4022522568702698,-0.4022522568702698,1.1255189690316876,19.202972247746388
25,0.8,3,0.0,0.00026038268697448075,-0.0005827815039083362,-0.000303402281133458,6.2669572830200195,0.9850083712873785,0.9850083712873785,-0.39225226640701294,-0.3898587226867676,-0.3898587226867676,13.35331852217506,18.401786721633666
26,0.8500000000000001,3,0.5000000000000004,0.0006795535591663797,-0.0005630219238810241,-0.00043558712059166293,6.267683506011963,0.9858431103585777,0.9858431103585777,-0.39028236269950867,-0.39028236269950867,-0.39028236269950867,2.0389086212388148,21.34560810385062
27,0.9,3,0.9999999999999998,0.0010987244313582776,-0.0005432623438537121,-0.0005677719600498676,6.268409729003906,0.986677849429777,0.986677849429777,-0.39070600271224976,-0.39070600271224976,-0.39070600271224976,0.6754423915355222,27.846472922270664
28,0.9500000000000001,3,1.5000000000000002,0.0010302592418156564,-0.0003434417230891994,-0.0005715829029213637,6.266981840133667,0.9850365978547894,0.9850365978547894,-0.3907286822795868,-0.3907286822795868,-0.3907286822795868,0.5650071142157488,18.88808212376466
29,1.0,3,1.9999999999999996,0.0009617940522730352,-0.00014362110232468713,-0.0005753938457928598,6.265553951263428,0.9833953462798017,0.9833953462798017,-0.39075136184692383,-0.39075136184692383,-0.39075136184692383,0.5648760621242411,13.239840414583908
30,1.05,3,2.5,0.0010702857980504632,-0.00010620987086440437,-0.000628835114184767,6.264872789382935,0.9826124015895796,0.9826124015895796,-0.39085400104522705,-0.39085400104522705,-0.39085400104522705,0.6819494316858055,9.584965332262728
31,1.1,3,3.0000000000000004,0.0011787775438278913,-6.879863940412166e-05,-0.0006822763825766743,6.264191627502441,0.9818294568993576,0.9818294568993576,-0.39095667004585266,-0.39095667004585266,-0.39095667004585266,0.6818240793894428,7.819273661575207
32,1.1500000000000001,3,3.500000000000001,0.001138913503382355,7.298793570953446e-05,-0.000808365148259327,6.2635626792907715,0.9811065279204267,0.9811065279204267,-0.39156627655029297,-0.39156627655029297,-0.39156627655029297,0.7292867683338512,10.184884061896907
33,1.2000000000000002,4,0.0,0.0006080279708839953,-0.00031119343475438654,-0.00020249938825145364,6.268010139465332,0.9862185511095768,0.9862185511095768,-0.39302879571914673,-0.39302879571914673,-0.39302879571914673,6.632472314093341,13.92573146068596
34,1.25,4,0.4999999999999982,0.0011462202819529901,-0.00016267567889372055,-0.00061794728389941,6.266735792160034,0.984753784091993,0.984753784091993,-0.3934934139251709,-0.3934934139251709,-0.3934934139251709,0.9880899776069046,21.592803638138587
35,1.3,4,0.9999999999999987,0.0016844125930219876,-1.4157923033053917e-05,-0.0010333951795473684,6.265461444854736,0.9832890170744093,0.9832890170744093,-0.39395806193351746,-0.39395806193351746,-0.39395806193351746,0.988103991560867,15.025483278155075
36,1.35,4,1.4999999999999991,0.0024355489294975983,0.00023664319405725066,-0.0016280753188766528,6.263689994812012,0.9812528676000132,0.9812528676000132,-0.3942272663116455,-0.3942272663116455,-0.3942272663116455,1.9578214812775905,10.408928175875431
37,1.4000000000000001,4,1.9999999999999996,0.00318668526597321,0.0004874443111475555,-0.002222755458205938,6.261918544769287,0.9792167181256171,0.9792167181256171,-0.39449650049209595,-0.39449650049209595,-0.39449650049209595,1.9579115334220991,7.644334500436687
